region,office_id,office_type,date,day_of_week,hour,is_holiday,weather,seasonal_factor,num_visitors,actual_wait_time_minutes,crowd_level
US,us_office_2,benefit_center,2025-07-22,1,11,0,extreme_heat,1.15,40,39,moderate
US,us_office_2,benefit_center,2025-07-22,1,12,0,storm,1.15,26,21,moderate
US,us_office_2,benefit_center,2025-07-22,1,13,0,rain,1.15,34,33,moderate
US,us_office_2,benefit_center,2025-07-22,1,14,0,normal,1.15,55,56,high
US,us_office_2,benefit_center,2025-07-22,1,15,0,clear,1.15,53,47,high
US,us_office_2,benefit_center,2025-07-22,1,16,0,normal,1.15,26,24,moderate
US,us_office_2,benefit_center,2025-07-23,2,9,0,clear,1.15,31,21,moderate
US,us_office_2,benefit_center,2025-07-23,2,10,0,rain,1.15,46,39,high
US,us_office_2,benefit_center,2025-07-23,2,11,0,rain,1.15,52,36,high
US,us_office_2,benefit_center,2025-07-23,2,12,0,clear,1.15,47,40,high
US,us_office_2,benefit_center,2025-07-23,2,13,0,normal,1.15,44,39,moderate
US,us_office_2,benefit_center,2025-07-23,2,14,0,clear,1.15,55,52,high
US,us_office_2,benefit_center,2025-07-23,2,15,0,rain,1.15,45,49,high
US,us_office_2,benefit_center,2025-07-23,2,16,0,normal,1.15,34,36,moderate
US,us_office_2,benefit_center,2025-07-24,3,9,0,clear,1.15,25,27,moderate
US,us_office_2,benefit_center,2025-07-24,3,10,0,clear,1.15,57,44,high
US,us_office_2,benefit_center,2025-07-24,3,11,0,rain,1.15,43,42,moderate
US,us_office_2,benefit_center,2025-07-24,3,12,0,normal,1.15,36,30,moderate
US,us_office_2,benefit_center,2025-07-24,3,13,0,normal,1.15,33,29,moderate
US,us_office_2,benefit_center,2025-07-24,3,14,0,extreme_heat,1.15,26,21,moderate
US,us_office_2,benefit_center,2025-07-24,3,15,0,rain,1.15,44,30,moderate
US,us_office_2,benefit_center,2025-07-24,3,16,0,normal,1.15,21,9,moderate
US,us_office_2,benefit_center,2025-07-25,4,9,0,extreme_heat,1.15,33,32,moderate
US,us_office_2,benefit_center,2025-07-25,4,10,0,rain,1.15,51,42,high
US,us_office_2,benefit_center,2025-07-25,4,11,0,rain,1.15,45,36,high
US,us_office_2,benefit_center,2025-07-25,4,12,0,clear,1.15,47,41,high
US,us_office_2,benefit_center,2025-07-25,4,13,0,normal,1.15,45,36,high
US,us_office_2,benefit_center,2025-07-25,4,14,0,storm,1.15,35,23,moderate
US,us_office_2,benefit_center,2025-07-25,4,15,0,rain,1.15,39,37,moderate
US,us_office_2,benefit_center,2025-07-25,4,16,0,clear,1.15,24,15,moderate
US,us_office_2,benefit_center,2025-07-26,5,9,0,normal,1.15,9,3,low
US,us_office_2,benefit_center,2025-07-26,5,10,0,extreme_heat,1.15,13,15,low
US,us_office_2,benefit_center,2025-07-26,5,11,0,normal,1.15,31,28,moderate
US,us_office_2,benefit_center,2025-07-26,5,12,0,extreme_heat,1.15,12,2,low
US,us_office_2,benefit_center,2025-07-26,5,13,0,rain,1.15,14,16,low
US,us_office_2,benefit_center,2025-07-26,5,14,0,storm,1.15,21,14,moderate
US,us_office_2,benefit_center,2025-07-26,5,15,0,storm,1.15,12,2,low
US,us_office_2,benefit_center,2025-07-26,5,16,0,clear,1.15,20,13,moderate
US,us_office_2,benefit_center,2025-07-27,6,9,0,storm,1.15,3,3,low
US,us_office_2,benefit_center,2025-07-27,6,10,0,extreme_heat,1.15,33,23,moderate
US,us_office_2,benefit_center,2025-07-27,6,11,0,extreme_heat,1.15,18,12,low
US,us_office_2,benefit_center,2025-07-27,6,12,0,extreme_heat,1.15,16,15,low
US,us_office_2,benefit_center,2025-07-27,6,13,0,storm,1.15,10,9,low
US,us_office_2,benefit_center,2025-07-27,6,14,0,clear,1.15,28,16,moderate
US,us_office_2,benefit_center,2025-07-27,6,15,0,extreme_heat,1.15,29,34,moderate
US,us_office_2,benefit_center,2025-07-27,6,16,0,rain,1.15,16,12,low
US,us_office_2,benefit_center,2025-07-28,0,9,0,normal,1.15,42,41,moderate
US,us_office_2,benefit_center,2025-07-28,0,10,0,normal,1.15,51,49,high
US,us_office_2,benefit_center,2025-07-28,0,11,0,storm,1.15,41,35,moderate
US,us_office_2,benefit_center,2025-07-28,0,12,0,rain,1.15,31,19,moderate
US,us_office_2,benefit_center,2025-07-28,0,13,0,extreme_heat,1.15,27,17,moderate
US,us_office_2,benefit_center,2025-07-28,0,14,0,storm,1.15,30,28,moderate
US,us_office_2,benefit_center,2025-07-28,0,15,0,rain,1.15,44,34,moderate
US,us_office_2,benefit_center,2025-07-28,0,16,0,clear,1.15,29,27,moderate
US,us_office_2,benefit_center,2025-07-29,1,9,0,normal,1.15,30,35,moderate
US,us_office_2,benefit_center,2025-07-29,1,10,0,rain,1.15,39,38,moderate
US,us_office_2,benefit_center,2025-07-29,1,11,0,extreme_heat,1.15,48,40,high
US,us_office_2,benefit_center,2025-07-29,1,12,0,storm,1.15,33,31,moderate
US,us_office_2,benefit_center,2025-07-29,1,13,0,extreme_heat,1.15,28,28,moderate
US,us_office_2,benefit_center,2025-07-29,1,14,0,normal,1.15,54,51,high
US,us_office_2,benefit_center,2025-07-29,1,15,0,storm,1.15,29,31,moderate
US,us_office_2,benefit_center,2025-07-29,1,16,0,rain,1.15,27,22,moderate
US,us_office_2,benefit_center,2025-07-30,2,9,0,extreme_heat,1.15,19,22,low
US,us_office_2,benefit_center,2025-07-30,2,10,0,storm,1.15,34,31,moderate
US,us_office_2,benefit_center,2025-07-30,2,11,0,storm,1.15,32,28,moderate
US,us_office_2,benefit_center,2025-07-30,2,12,0,clear,1.15,38,30,moderate
US,us_office_2,benefit_center,2025-07-30,2,13,0,storm,1.15,23,19,moderate
US,us_office_2,benefit_center,2025-07-30,2,14,0,extreme_heat,1.15,35,29,moderate
US,us_office_2,benefit_center,2025-07-30,2,15,0,clear,1.15,53,41,high
US,us_office_2,benefit_center,2025-07-30,2,16,0,normal,1.15,40,30,moderate
US,us_office_2,benefit_center,2025-07-31,3,9,0,storm,1.15,13,9,low
US,us_office_2,benefit_center,2025-07-31,3,10,0,rain,1.15,50,49,high
US,us_office_2,benefit_center,2025-07-31,3,11,0,storm,1.15,18,13,low
US,us_office_2,benefit_center,2025-07-31,3,12,0,storm,1.15,31,29,moderate
US,us_office_2,benefit_center,2025-07-31,3,13,0,clear,1.15,38,27,moderate
US,us_office_2,benefit_center,2025-07-31,3,14,0,normal,1.15,54,45,high
US,us_office_2,benefit_center,2025-07-31,3,15,0,storm,1.15,33,36,moderate
US,us_office_2,benefit_center,2025-07-31,3,16,0,extreme_heat,1.15,20,21,moderate
US,us_office_2,benefit_center,2025-08-01,4,9,0,normal,1.0,29,21,moderate
US,us_office_2,benefit_center,2025-08-01,4,10,0,rain,1.0,40,33,moderate
US,us_office_2,benefit_center,2025-08-01,4,11,0,clear,1.0,46,32,high
US,us_office_2,benefit_center,2025-08-01,4,12,0,normal,1.0,28,24,moderate
US,us_office_2,benefit_center,2025-08-01,4,13,0,extreme_heat,1.0,29,28,moderate
US,us_office_2,benefit_center,2025-08-01,4,14,0,storm,1.0,22,14,moderate
US,us_office_2,benefit_center,2025-08-01,4,15,0,rain,1.0,34,30,moderate
US,us_office_2,benefit_center,2025-08-01,4,16,0,rain,1.0,19,10,low
US,us_office_2,benefit_center,2025-08-02,5,9,0,clear,1.0,12,12,low
US,us_office_2,benefit_center,2025-08-02,5,10,0,extreme_heat,1.0,12,7,low
US,us_office_2,benefit_center,2025-08-02,5,11,0,rain,1.0,16,9,low
US,us_office_2,benefit_center,2025-08-02,5,12,0,extreme_heat,1.0,12,16,low
US,us_office_2,benefit_center,2025-08-02,5,13,0,clear,1.0,22,20,moderate
US,us_office_2,benefit_center,2025-08-02,5,14,0,rain,1.0,12,21,low
US,us_office_2,benefit_center,2025-08-02,5,15,0,extreme_heat,1.0,14,11,low
US,us_office_2,benefit_center,2025-08-02,5,16,0,normal,1.0,13,6,low
US,us_office_2,benefit_center,2025-08-03,6,9,0,storm,1.0,4,2,low
US,us_office_2,benefit_center,2025-08-03,6,10,0,rain,1.0,13,8,low
US,us_office_2,benefit_center,2025-08-03,6,11,0,normal,1.0,21,2,moderate
US,us_office_2,benefit_center,2025-08-03,6,12,0,extreme_heat,1.0,17,14,low
US,us_office_2,benefit_center,2025-08-03,6,13,0,normal,1.0,5,3,low
US,us_office_2,benefit_center,2025-08-03,6,14,0,normal,1.0,28,18,moderate
US,us_office_2,benefit_center,2025-08-03,6,15,0,clear,1.0,24,26,moderate
US,us_office_2,benefit_center,2025-08-03,6,16,0,rain,1.0,1,2,low
US,us_office_2,benefit_center,2025-08-04,0,9,0,storm,1.0,9,2,low
US,us_office_2,benefit_center,2025-08-04,0,10,0,rain,1.0,22,21,moderate
US,us_office_2,benefit_center,2025-08-04,0,11,0,normal,1.0,39,38,moderate
US,us_office_2,benefit_center,2025-08-04,0,12,0,storm,1.0,29,25,moderate
US,us_office_2,benefit_center,2025-08-04,0,13,0,clear,1.0,40,35,moderate
US,us_office_2,benefit_center,2025-08-04,0,14,0,extreme_heat,1.0,26,24,moderate
US,us_office_2,benefit_center,2025-08-04,0,15,0,extreme_heat,1.0,35,27,moderate
US,us_office_2,benefit_center,2025-08-04,0,16,0,storm,1.0,17,16,low
US,us_office_2,benefit_center,2025-08-05,1,9,0,rain,1.0,19,13,low
US,us_office_2,benefit_center,2025-08-05,1,10,0,clear,1.0,42,32,moderate
US,us_office_2,benefit_center,2025-08-05,1,11,0,extreme_heat,1.0,40,40,moderate
US,us_office_2,benefit_center,2025-08-05,1,12,0,storm,1.0,20,15,moderate
US,us_office_2,benefit_center,2025-08-05,1,13,0,storm,1.0,22,19,moderate
US,us_office_2,benefit_center,2025-08-05,1,14,0,rain,1.0,37,32,moderate
US,us_office_2,benefit_center,2025-08-05,1,15,0,rain,1.0,40,38,moderate
US,us_office_2,benefit_center,2025-08-05,1,16,0,clear,1.0,26,19,moderate
US,us_office_2,benefit_center,2025-08-06,2,9,0,storm,1.0,17,20,low
US,us_office_2,benefit_center,2025-08-06,2,10,0,extreme_heat,1.0,35,32,moderate
US,us_office_2,benefit_center,2025-08-06,2,11,0,rain,1.0,44,34,moderate
US,us_office_2,benefit_center,2025-08-06,2,12,0,clear,1.0,29,31,moderate
US,us_office_2,benefit_center,2025-08-06,2,13,0,extreme_heat,1.0,26,18,moderate
US,us_office_2,benefit_center,2025-08-06,2,14,0,rain,1.0,48,42,high
US,us_office_2,benefit_center,2025-08-06,2,15,0,storm,1.0,22,24,moderate
US,us_office_2,benefit_center,2025-08-06,2,16,0,rain,1.0,18,23,low
US,us_office_2,benefit_center,2025-08-07,3,9,0,storm,1.0,19,6,low
US,us_office_2,benefit_center,2025-08-07,3,10,0,normal,1.0,43,33,moderate
US,us_office_2,benefit_center,2025-08-07,3,11,0,normal,1.0,45,53,high
US,us_office_2,benefit_center,2025-08-07,3,12,0,extreme_heat,1.0,22,17,moderate
US,us_office_2,benefit_center,2025-08-07,3,13,0,normal,1.0,31,19,moderate
US,us_office_2,benefit_center,2025-08-07,3,14,0,storm,1.0,30,26,moderate
US,us_office_2,benefit_center,2025-08-07,3,15,0,rain,1.0,35,22,moderate
US,us_office_2,benefit_center,2025-08-07,3,16,0,storm,1.0,9,6,low
US,us_office_2,benefit_center,2025-08-08,4,9,0,storm,1.0,12,7,low
US,us_office_2,benefit_center,2025-08-08,4,10,0,storm,1.0,25,26,moderate
US,us_office_2,benefit_center,2025-08-08,4,11,0,storm,1.0,21,16,moderate
US,us_office_2,benefit_center,2025-08-08,4,12,0,storm,1.0,14,11,low
US,us_office_2,benefit_center,2025-08-08,4,13,0,storm,1.0,15,7,low
US,us_office_2,benefit_center,2025-08-08,4,14,0,rain,1.0,20,10,moderate
US,us_office_2,benefit_center,2025-08-08,4,15,0,extreme_heat,1.0,34,26,moderate
US,us_office_2,benefit_center,2025-08-08,4,16,0,storm,1.0,9,15,low
US,us_office_2,benefit_center,2025-08-09,5,9,0,clear,1.0,7,3,low
US,us_office_2,benefit_center,2025-08-09,5,10,0,extreme_heat,1.0,28,28,moderate
US,us_office_2,benefit_center,2025-08-09,5,11,0,extreme_heat,1.0,17,18,low
US,us_office_2,benefit_center,2025-08-09,5,12,0,extreme_heat,1.0,6,9,low
US,us_office_2,benefit_center,2025-08-09,5,13,0,extreme_heat,1.0,23,10,moderate
US,us_office_2,benefit_center,2025-08-09,5,14,0,rain,1.0,17,16,low
US,us_office_2,benefit_center,2025-08-09,5,15,0,clear,1.0,22,10,moderate
US,us_office_2,benefit_center,2025-08-09,5,16,0,extreme_heat,1.0,7,4,low
US,us_office_2,benefit_center,2025-08-10,6,9,0,extreme_heat,1.0,16,7,low
US,us_office_2,benefit_center,2025-08-10,6,10,0,storm,1.0,8,3,low
US,us_office_2,benefit_center,2025-08-10,6,11,0,extreme_heat,1.0,25,20,moderate
US,us_office_2,benefit_center,2025-08-10,6,12,0,rain,1.0,19,20,low
US,us_office_2,benefit_center,2025-08-10,6,13,0,storm,1.0,10,4,low
US,us_office_2,benefit_center,2025-08-10,6,14,0,storm,1.0,14,13,low
US,us_office_2,benefit_center,2025-08-10,6,15,0,clear,1.0,19,13,low
US,us_office_2,benefit_center,2025-08-10,6,16,0,rain,1.0,18,24,low
US,us_office_2,benefit_center,2025-08-11,0,9,0,clear,1.0,24,31,moderate
US,us_office_2,benefit_center,2025-08-11,0,10,0,storm,1.0,36,26,moderate
US,us_office_2,benefit_center,2025-08-11,0,11,0,normal,1.0,43,41,moderate
US,us_office_2,benefit_center,2025-08-11,0,12,0,clear,1.0,44,39,moderate
US,us_office_2,benefit_center,2025-08-11,0,13,0,rain,1.0,26,18,moderate
US,us_office_2,benefit_center,2025-08-11,0,14,0,clear,1.0,52,50,high
US,us_office_2,benefit_center,2025-08-11,0,15,0,normal,1.0,55,46,high
US,us_office_2,benefit_center,2025-08-11,0,16,0,storm,1.0,21,13,moderate
US,us_office_2,benefit_center,2025-08-12,1,9,0,storm,1.0,12,16,low
US,us_office_2,benefit_center,2025-08-12,1,10,0,rain,1.0,28,23,moderate
US,us_office_2,benefit_center,2025-08-12,1,11,0,extreme_heat,1.0,35,29,moderate
US,us_office_2,benefit_center,2025-08-12,1,12,0,normal,1.0,38,41,moderate
US,us_office_2,benefit_center,2025-08-12,1,13,0,normal,1.0,44,36,moderate
US,us_office_2,benefit_center,2025-08-12,1,14,0,rain,1.0,38,26,moderate
US,us_office_2,benefit_center,2025-08-12,1,15,0,rain,1.0,43,38,moderate
US,us_office_2,benefit_center,2025-08-12,1,16,0,normal,1.0,27,19,moderate
US,us_office_2,benefit_center,2025-08-13,2,9,0,storm,1.0,24,22,moderate
US,us_office_2,benefit_center,2025-08-13,2,10,0,extreme_heat,1.0,39,38,moderate
US,us_office_2,benefit_center,2025-08-13,2,11,0,clear,1.0,51,57,high
US,us_office_2,benefit_center,2025-08-13,2,12,0,normal,1.0,25,27,moderate
US,us_office_2,benefit_center,2025-08-13,2,13,0,normal,1.0,39,36,moderate
US,us_office_2,benefit_center,2025-08-13,2,14,0,storm,1.0,34,38,moderate
US,us_office_2,benefit_center,2025-08-13,2,15,0,rain,1.0,42,36,moderate
US,us_office_2,benefit_center,2025-08-13,2,16,0,storm,1.0,11,6,low
US,us_office_2,benefit_center,2025-08-14,3,9,0,storm,1.0,16,20,low
US,us_office_2,benefit_center,2025-08-14,3,10,0,clear,1.0,43,41,moderate
US,us_office_2,benefit_center,2025-08-14,3,11,0,storm,1.0,27,17,moderate
US,us_office_2,benefit_center,2025-08-14,3,12,0,clear,1.0,33,23,moderate
US,us_office_2,benefit_center,2025-08-14,3,13,0,storm,1.0,10,9,low
US,us_office_2,benefit_center,2025-08-14,3,14,0,clear,1.0,47,38,high
US,us_office_2,benefit_center,2025-08-14,3,15,0,clear,1.0,47,37,high
US,us_office_2,benefit_center,2025-08-14,3,16,0,storm,1.0,17,17,low
US,us_office_2,benefit_center,2025-08-15,4,9,1,extreme_heat,1.0,25,21,moderate
US,us_office_2,benefit_center,2025-08-15,4,10,1,normal,1.0,68,61,high
US,us_office_2,benefit_center,2025-08-15,4,11,1,rain,1.0,74,71,high
US,us_office_2,benefit_center,2025-08-15,4,12,1,clear,1.0,54,50,high
US,us_office_2,benefit_center,2025-08-15,4,13,1,extreme_heat,1.0,35,33,moderate
US,us_office_2,benefit_center,2025-08-15,4,14,1,rain,1.0,73,65,high
US,us_office_2,benefit_center,2025-08-15,4,15,1,rain,1.0,61,60,high
US,us_office_2,benefit_center,2025-08-15,4,16,1,rain,1.0,45,35,high
US,us_office_2,benefit_center,2025-08-16,5,9,0,storm,1.0,0,4,low
US,us_office_2,benefit_center,2025-08-16,5,10,0,rain,1.0,15,16,low
US,us_office_2,benefit_center,2025-08-16,5,11,0,extreme_heat,1.0,23,19,moderate
US,us_office_2,benefit_center,2025-08-16,5,12,0,normal,1.0,30,19,moderate
US,us_office_2,benefit_center,2025-08-16,5,13,0,storm,1.0,7,4,low
US,us_office_2,benefit_center,2025-08-16,5,14,0,normal,1.0,20,21,moderate
US,us_office_2,benefit_center,2025-08-16,5,15,0,normal,1.0,15,13,low
US,us_office_2,benefit_center,2025-08-16,5,16,0,normal,1.0,2,4,low
US,us_office_2,benefit_center,2025-08-17,6,9,0,storm,1.0,8,10,low
US,us_office_2,benefit_center,2025-08-17,6,10,0,normal,1.0,19,20,low
US,us_office_2,benefit_center,2025-08-17,6,11,0,normal,1.0,30,21,moderate
US,us_office_2,benefit_center,2025-08-17,6,12,0,storm,1.0,1,2,low
US,us_office_2,benefit_center,2025-08-17,6,13,0,storm,1.0,15,5,low
US,us_office_2,benefit_center,2025-08-17,6,14,0,extreme_heat,1.0,7,2,low
US,us_office_2,benefit_center,2025-08-17,6,15,0,normal,1.0,20,26,moderate
US,us_office_2,benefit_center,2025-08-17,6,16,0,clear,1.0,16,13,low
US,us_office_2,benefit_center,2025-08-18,0,9,0,normal,1.0,31,23,moderate
US,us_office_2,benefit_center,2025-08-18,0,10,0,rain,1.0,47,43,high
US,us_office_2,benefit_center,2025-08-18,0,11,0,extreme_heat,1.0,34,24,moderate
US,us_office_2,benefit_center,2025-08-18,0,12,0,rain,1.0,24,10,moderate
US,us_office_2,benefit_center,2025-08-18,0,13,0,clear,1.0,44,45,moderate
US,us_office_2,benefit_center,2025-08-18,0,14,0,clear,1.0,49,50,high
US,us_office_2,benefit_center,2025-08-18,0,15,0,normal,1.0,50,45,high
US,us_office_2,benefit_center,2025-08-18,0,16,0,rain,1.0,20,13,moderate
US,us_office_2,benefit_center,2025-08-19,1,9,0,rain,1.0,19,15,low
US,us_office_2,benefit_center,2025-08-19,1,10,0,rain,1.0,42,37,moderate
US,us_office_2,benefit_center,2025-08-19,1,11,0,extreme_heat,1.0,45,45,high
US,us_office_2,benefit_center,2025-08-19,1,12,0,normal,1.0,42,35,moderate
US,us_office_2,benefit_center,2025-08-19,1,13,0,clear,1.0,38,32,moderate
US,us_office_2,benefit_center,2025-08-19,1,14,0,rain,1.0,42,41,moderate
US,us_office_2,benefit_center,2025-08-19,1,15,0,normal,1.0,44,35,moderate
US,us_office_2,benefit_center,2025-08-19,1,16,0,clear,1.0,18,17,low
US,us_office_2,benefit_center,2025-08-20,2,9,0,storm,1.0,26,26,moderate
US,us_office_2,benefit_center,2025-08-20,2,10,0,storm,1.0,25,27,moderate
US,us_office_2,benefit_center,2025-08-20,2,11,0,clear,1.0,46,34,high
US,us_office_2,benefit_center,2025-08-20,2,12,0,clear,1.0,35,24,moderate
US,us_office_2,benefit_center,2025-08-20,2,13,0,storm,1.0,26,25,moderate
US,us_office_2,benefit_center,2025-08-20,2,14,0,extreme_heat,1.0,37,32,moderate
US,us_office_2,benefit_center,2025-08-20,2,15,0,normal,1.0,56,49,high
US,us_office_2,benefit_center,2025-08-20,2,16,0,rain,1.0,16,15,low
US,us_office_2,benefit_center,2025-08-21,3,9,0,clear,1.0,20,23,moderate
US,us_office_2,benefit_center,2025-08-21,3,10,0,normal,1.0,43,31,moderate
US,us_office_2,benefit_center,2025-08-21,3,11,0,rain,1.0,26,25,moderate
US,us_office_2,benefit_center,2025-08-21,3,12,0,normal,1.0,29,19,moderate
US,us_office_2,benefit_center,2025-08-21,3,13,0,rain,1.0,33,33,moderate
US,us_office_2,benefit_center,2025-08-21,3,14,0,extreme_heat,1.0,42,43,moderate
US,us_office_2,benefit_center,2025-08-21,3,15,0,normal,1.0,42,41,moderate
US,us_office_2,benefit_center,2025-08-21,3,16,0,extreme_heat,1.0,21,19,moderate
US,us_office_2,benefit_center,2025-08-22,4,9,0,storm,1.0,10,10,low
US,us_office_2,benefit_center,2025-08-22,4,10,0,storm,1.0,27,25,moderate
US,us_office_2,benefit_center,2025-08-22,4,11,0,rain,1.0,39,40,moderate
US,us_office_2,benefit_center,2025-08-22,4,12,0,storm,1.0,20,10,moderate
US,us_office_2,benefit_center,2025-08-22,4,13,0,clear,1.0,31,22,moderate
US,us_office_2,benefit_center,2025-08-22,4,14,0,storm,1.0,24,16,moderate
US,us_office_2,benefit_center,2025-08-22,4,15,0,normal,1.0,45,44,high
US,us_office_2,benefit_center,2025-08-22,4,16,0,normal,1.0,25,28,moderate
US,us_office_2,benefit_center,2025-08-23,5,9,0,clear,1.0,7,5,low
US,us_office_2,benefit_center,2025-08-23,5,10,0,normal,1.0,23,19,moderate
US,us_office_2,benefit_center,2025-08-23,5,11,0,rain,1.0,16,12,low
US,us_office_2,benefit_center,2025-08-23,5,12,0,extreme_heat,1.0,11,13,low
US,us_office_2,benefit_center,2025-08-23,5,13,0,storm,1.0,20,21,moderate
US,us_office_2,benefit_center,2025-08-23,5,14,0,storm,1.0,7,11,low
US,us_office_2,benefit_center,2025-08-23,5,15,0,clear,1.0,26,18,moderate
US,us_office_2,benefit_center,2025-08-23,5,16,0,rain,1.0,12,16,low
US,us_office_2,benefit_center,2025-08-24,6,9,0,rain,1.0,12,7,low
US,us_office_2,benefit_center,2025-08-24,6,10,0,extreme_heat,1.0,15,16,low
US,us_office_2,benefit_center,2025-08-24,6,11,0,normal,1.0,37,36,moderate
US,us_office_2,benefit_center,2025-08-24,6,12,0,extreme_heat,1.0,9,7,low
US,us_office_2,benefit_center,2025-08-24,6,13,0,rain,1.0,22,25,moderate
US,us_office_2,benefit_center,2025-08-24,6,14,0,clear,1.0,20,15,moderate
US,us_office_2,benefit_center,2025-08-24,6,15,0,clear,1.0,10,7,low
US,us_office_2,benefit_center,2025-08-24,6,16,0,storm,1.0,8,13,low
US,us_office_2,benefit_center,2025-08-25,0,9,0,storm,1.0,5,8,low
US,us_office_2,benefit_center,2025-08-25,0,10,0,normal,1.0,38,33,moderate
US,us_office_2,benefit_center,2025-08-25,0,11,0,rain,1.0,44,32,moderate
US,us_office_2,benefit_center,2025-08-25,0,12,0,storm,1.0,18,11,low
US,us_office_2,benefit_center,2025-08-25,0,13,0,clear,1.0,47,52,high
US,us_office_2,benefit_center,2025-08-25,0,14,0,extreme_heat,1.0,41,40,moderate
US,us_office_2,benefit_center,2025-08-25,0,15,0,normal,1.0,44,32,moderate
US,us_office_2,benefit_center,2025-08-25,0,16,0,rain,1.0,22,22,moderate
US,us_office_2,benefit_center,2025-08-26,1,9,0,clear,1.0,16,14,low
US,us_office_2,benefit_center,2025-08-26,1,10,0,normal,1.0,44,43,moderate
US,us_office_2,benefit_center,2025-08-26,1,11,0,storm,1.0,18,16,low
US,us_office_2,benefit_center,2025-08-26,1,12,0,normal,1.0,27,25,moderate
US,us_office_2,benefit_center,2025-08-26,1,13,0,rain,1.0,37,33,moderate
US,us_office_2,benefit_center,2025-08-26,1,14,0,normal,1.0,46,41,high
US,us_office_2,benefit_center,2025-08-26,1,15,0,clear,1.0,57,55,high
US,us_office_2,benefit_center,2025-08-26,1,16,0,normal,1.0,30,29,moderate
US,us_office_2,benefit_center,2025-08-27,2,9,0,normal,1.0,28,23,moderate
US,us_office_2,benefit_center,2025-08-27,2,10,0,clear,1.0,43,42,moderate
US,us_office_2,benefit_center,2025-08-27,2,11,0,rain,1.0,32,22,moderate
US,us_office_2,benefit_center,2025-08-27,2,12,0,clear,1.0,36,29,moderate
