benefit_id,region,category,income_ratio,age_centrality,family_margin,category_match,employment_match_any,region_density,priority_label
br_minha_casa,BR,housing_assistance,0.245,0.549,1,1,1,6,0.6787
br_minha_casa,BR,housing_assistance,0.3409,0.0,1,1,1,6,0.5633
us_ssdi,US,disability_support,0.0,0.5686,3,0,1,6,0.7175
in_nfsa,IN,food_assistance,0.2751,0.0833,0,1,1,6,0.575
us_section8,US,housing_assistance,0.4489,0.4118,0,0,1,6,0.3657
br_sus,BR,healthcare_support,0.0,0.5667,1,0,1,6,0.5577
br_sus,BR,healthcare_support,0.0,0.4333,1,0,1,6,0.6321
in_pmjay,IN,healthcare_support,0.1919,0.4333,0,1,1,6,0.6328
us_tanf,US,child_support,0.3536,0.4444,1,0,1,6,0.4179
in_nsap,IN,elderly_care,0.6283,0.7333,0,1,1,6,0.5073
in_pmaay,IN,housing_assistance,0.6359,0.4706,1,0,1,6,0.2741
us_section8,US,housing_assistance,0.4538,0.451,3,0,1,6,0.4559
br_auxilio_emergencial,BR,unemployment,0.0,0.0392,3,0,0,6,0.6234
in_pmjay,IN,healthcare_support,0.2,0.65,0,1,1,6,0.7173
us_section8,US,housing_assistance,0.4833,0.4706,0,0,1,6,0.3263
br_sus,BR,healthcare_support,0.0,0.4167,0,0,1,6,0.5119
us_medicaid,US,healthcare_support,0.1319,0.3833,3,0,1,6,0.6158
br_sus,BR,healthcare_support,0.0,0.6,0,1,1,6,0.7116
br_bolsa_familia,BR,child_support,0.3685,0.0,0,0,1,6,0.35
br_bolsa_familia,BR,child_support,0.5936,0.6667,2,0,1,6,0.3574
br_idoso,BR,elderly_care,0.636,0.4667,0,1,1,6,0.4299
br_minha_casa,BR,housing_assistance,0.6994,0.8824,1,0,1,6,0.301
us_ssdi,US,disability_support,0.0,0.098,3,0,1,6,0.6636
in_pmjay,IN,healthcare_support,0.3921,0.4833,1,0,1,6,0.3793
in_pmjay,IN,healthcare_support,0.1332,0.9333,1,0,1,6,0.5884
us_unemployment,US,unemployment,0.0,0.6275,0,0,0,6,0.5506
us_section8,US,housing_assistance,0.6688,0.8431,0,0,1,6,0.2462
br_auxilio_emergencial,BR,unemployment,0.0,0.4314,0,0,0,6,0.5287
in_pmaay,IN,housing_assistance,0.7522,0.7059,0,0,1,6,0.1921
br_sus,BR,healthcare_support,0.0,0.3,2,1,1,6,0.7982
in_icds,IN,child_support,0.7428,0.3333,2,1,1,6,0.5252
in_icds,IN,child_support,0.3985,0.3333,0,0,1,6,0.3123
in_nfsa,IN,food_assistance,0.3976,0.0167,2,0,1,6,0.4385
br_bpc,BR,disability_support,0.6587,0.5333,2,1,1,6,0.5293
in_pmaay,IN,housing_assistance,0.6777,0.2353,1,1,1,6,0.5165
br_minha_casa,BR,housing_assistance,0.6204,0.3922,3,1,1,6,0.5866
us_ssdi,US,disability_support,0.0,0.8039,3,1,1,6,0.969
in_nfsa,IN,food_assistance,0.046,0.9833,2,0,1,6,0.6799
us_unemployment,US,unemployment,0.0,0.5294,2,0,0,6,0.6038
br_sus,BR,healthcare_support,0.0,0.0833,0,0,1,6,0.5547
br_auxilio_emergencial,BR,unemployment,0.0,0.0588,1,0,0,6,0.551
us_ssdi,US,disability_support,0.0,0.9608,1,0,1,6,0.6209
us_snap,US,food_assistance,0.7661,0.5333,0,0,1,6,0.2142
in_pmjay,IN,healthcare_support,0.2759,0.1833,1,0,1,6,0.4382
us_medicaid,US,healthcare_support,0.7691,0.3,0,1,1,6,0.4324
br_minha_casa,BR,housing_assistance,0.4026,0.6863,2,0,1,6,0.5062
in_disability_pension,IN,disability_support,0.5131,0.451,1,1,1,6,0.5745
us_tanf,US,child_support,0.3157,0.8889,0,1,1,6,0.6189
br_auxilio_emergencial,BR,unemployment,0.0,0.7647,0,0,0,6,0.6148
br_sus,BR,healthcare_support,0.0,0.8833,3,1,1,6,0.9368
br_idoso,BR,elderly_care,0.2356,0.8,0,1,1,6,0.6552
br_bolsa_familia,BR,child_support,0.5556,0.7778,0,0,1,6,0.2846
br_bpc,BR,disability_support,0.7597,0.6,0,1,1,6,0.4221
us_medicaid,US,healthcare_support,0.2824,0.9167,1,1,1,6,0.7602
us_snap,US,food_assistance,0.1828,0.1833,1,0,1,6,0.5036
in_pmaay,IN,housing_assistance,0.2221,0.5882,0,0,1,6,0.4856
br_idoso,BR,elderly_care,0.1727,0.8667,1,0,1,6,0.5868
in_icds,IN,child_support,0.2387,0.3333,0,1,1,6,0.658
in_pmjay,IN,healthcare_support,0.3675,0.0333,1,1,1,6,0.5581
in_nsap,IN,elderly_care,0.4891,0.7667,0,0,1,6,0.4046
br_bpc,BR,disability_support,0.2039,0.65,1,1,1,6,0.7508
in_pmaay,IN,housing_assistance,0.3288,0.2745,3,0,1,6,0.5204
in_nfsa,IN,food_assistance,0.0468,0.4333,2,1,1,6,0.85
in_nfsa,IN,food_assistance,0.1347,0.3167,2,1,1,6,0.7945
in_icds,IN,child_support,0.1469,0.3333,0,0,1,6,0.4252
in_nsap,IN,elderly_care,0.1361,0.9333,2,0,1,6,0.6704
br_auxilio_emergencial,BR,unemployment,0.0,0.9608,0,1,0,6,0.7481
us_unemployment,US,unemployment,0.0,0.8627,1,0,0,6,0.6399
us_ssdi,US,disability_support,0.0,0.0,2,0,1,6,0.6321
us_section8,US,housing_assistance,0.6284,0.9608,2,1,1,6,0.6339
br_bpc,BR,disability_support,0.5078,0.1,2,0,1,6,0.423
br_minha_casa,BR,housing_assistance,0.014,0.451,3,1,1,6,0.8659
us_medicaid,US,healthcare_support,0.4988,0.6833,0,1,1,6,0.4999
br_minha_casa,BR,housing_assistance,0.4986,0.3922,0,0,1,6,0.2731
br_auxilio_emergencial,BR,unemployment,0.0,0.0,0,0,0,6,0.4804
in_icds,IN,child_support,0.4359,0.0,2,0,1,6,0.4026
br_auxilio_emergencial,BR,unemployment,0.0,0.1569,1,0,0,6,0.5452
us_section8,US,housing_assistance,0.6832,0.4314,0,0,1,6,0.1889
us_section8,US,housing_assistance,0.4672,0.8824,1,1,1,6,0.6608
us_unemployment,US,unemployment,0.0,0.2353,2,0,0,6,0.5823
us_medicaid,US,healthcare_support,0.4677,0.2333,1,0,1,6,0.4079
us_ssdi,US,disability_support,0.0,0.5098,0,0,1,6,0.5827
br_bolsa_familia,BR,child_support,0.208,0.4444,0,0,1,6,0.4037
us_section8,US,housing_assistance,0.3973,0.8431,1,0,1,6,0.4457
br_auxilio_emergencial,BR,unemployment,0.0,0.6471,2,0,0,6,0.6869
in_pmjay,IN,healthcare_support,0.2761,0.1,1,0,1,6,0.3926
us_unemployment,US,unemployment,0.0,0.9804,1,1,0,6,0.819
br_auxilio_emergencial,BR,unemployment,0.0,0.6471,1,1,0,6,0.8512
in_icds,IN,child_support,0.5969,0.6667,1,0,1,6,0.3653
br_minha_casa,BR,housing_assistance,0.4141,0.4706,0,0,1,6,0.4082
br_sus,BR,healthcare_support,0.0,0.2333,0,1,1,6,0.7616
us_tanf,US,child_support,0.4191,0.6667,0,0,1,6,0.3504
us_unemployment,US,unemployment,0.0,0.4902,0,1,0,6,0.7267
br_sus,BR,healthcare_support,0.0,1.0,1,0,1,6,0.6569
us_unemployment,US,unemployment,0.0,0.8039,3,1,0,6,0.9634
in_pmaay,IN,housing_assistance,0.7739,0.4706,2,1,1,6,0.4614
in_icds,IN,child_support,0.3567,0.3333,1,1,1,6,0.6653
in_pmjay,IN,healthcare_support,0.7404,0.3,3,0,1,6,0.3758
br_idoso,BR,elderly_care,0.3539,0.4667,1,0,1,6,0.3926
us_ssdi,US,disability_support,0.0,0.5098,0,0,1,6,0.5778
us_snap,US,food_assistance,0.4465,0.1667,3,1,1,6,0.715
in_icds,IN,child_support,0.4305,0.6667,1,0,1,6,0.4048
us_section8,US,housing_assistance,0.2717,0.0,0,0,1,6,0.3556
us_snap,US,food_assistance,0.1953,0.7167,2,1,1,6,0.7649
br_minha_casa,BR,housing_assistance,0.1792,0.0392,0,1,1,6,0.5775
in_nfsa,IN,food_assistance,0.0908,0.0667,3,0,1,6,0.5734
in_pmjay,IN,healthcare_support,0.422,0.55,1,1,1,6,0.616
in_nfsa,IN,food_assistance,0.5205,0.2667,1,0,1,6,0.3284
us_unemployment,US,unemployment,0.0,0.8039,0,0,0,6,0.5916
br_sus,BR,healthcare_support,0.0,0.7,2,0,1,6,0.7141
us_unemployment,US,unemployment,0.0,0.1569,3,0,0,6,0.6692
br_minha_casa,BR,housing_assistance,0.5493,0.0588,1,0,1,6,0.3569
in_disability_pension,IN,disability_support,0.0986,0.8627,2,0,1,6,0.6817
us_snap,US,food_assistance,0.2656,0.3167,2,1,1,6,0.7311
in_pmaay,IN,housing_assistance,0.6123,0.6471,0,1,1,6,0.4943
in_nsap,IN,elderly_care,0.274,0.1333,1,0,1,6,0.4188
in_pmaay,IN,housing_assistance,0.5963,0.8824,1,0,1,6,0.3604
br_minha_casa,BR,housing_assistance,0.8345,0.3333,1,1,1,6,0.3598
in_nsap,IN,elderly_care,0.368,0.8,0,0,1,6,0.3696
br_bolsa_familia,BR,child_support,0.5858,1.0,0,1,1,6,0.5222
br_bolsa_familia,BR,child_support,0.434,0.0,0,0,1,6,0.3347
in_icds,IN,child_support,0.7225,0.3333,3,0,1,6,0.372
br_bpc,BR,disability_support,0.3749,0.3167,0,0,1,6,0.3579
us_ssdi,US,disability_support,0.0,0.7059,1,0,1,6,0.6019
in_pmjay,IN,healthcare_support,0.5248,0.6167,3,0,1,6,0.5064
in_nsap,IN,elderly_care,0.5822,0.5667,1,1,1,6,0.5335
br_bpc,BR,disability_support,0.1583,0.7333,3,0,1,6,0.6584
br_bpc,BR,disability_support,0.4805,0.25,2,1,1,6,0.6124
in_icds,IN,child_support,0.2034,0.3333,0,1,1,6,0.6419
br_auxilio_emergencial,BR,unemployment,0.0,0.2941,2,0,0,6,0.6162
in_pmaay,IN,housing_assistance,0.5771,0.1176,2,0,1,6,0.3032
us_snap,US,food_assistance,0.0963,0.5167,0,0,1,6,0.5472
in_icds,IN,child_support,0.3237,0.6667,1,0,1,6,0.5198
br_idoso,BR,elderly_care,0.3691,0.9333,1,0,1,6,0.4384
us_snap,US,food_assistance,0.6478,0.9833,0,0,1,6,0.3184
us_ssdi,US,disability_support,0.0,0.098,2,1,1,6,0.8172
us_ssdi,US,disability_support,0.0,0.0196,0,1,1,6,0.7125
br_auxilio_emergencial,BR,unemployment,0.0,0.1569,1,1,0,6,0.7499
us_tanf,US,child_support,0.0769,0.7778,0,1,1,6,0.7807
in_nfsa,IN,food_assistance,0.4411,0.7,0,0,1,6,0.3425
br_auxilio_emergencial,BR,unemployment,0.0,0.7059,1,0,0,6,0.6667
br_idoso,BR,elderly_care,0.3088,0.2333,0,0,1,6,0.3597
us_tanf,US,child_support,0.4207,0.3333,0,0,1,6,0.3182
br_minha_casa,BR,housing_assistance,0.2176,0.4706,0,0,1,6,0.4949
br_idoso,BR,elderly_care,0.4992,0.7,0,0,1,6,0.336
us_ssdi,US,disability_support,0.0,0.1373,1,1,1,6,0.7849
in_icds,IN,child_support,0.1175,1.0,0,0,1,6,0.5646
br_bpc,BR,disability_support,0.1954,0.2667,0,1,1,6,0.5908
in_icds,IN,child_support,0.7272,0.6667,2,1,1,6,0.5547
in_nsap,IN,elderly_care,0.6846,0.6667,2,0,1,6,0.3751
br_bpc,BR,disability_support,0.3572,0.8333,1,0,1,6,0.5011
in_pmjay,IN,healthcare_support,0.3238,0.4167,2,1,1,6,0.6645
us_section8,US,housing_assistance,0.0618,0.3922,3,0,1,6,0.6639
us_section8,US,housing_assistance,0.2813,0.7451,2,1,1,6,0.7161
br_minha_casa,BR,housing_assistance,0.4984,0.6471,2,1,1,6,0.6538
br_auxilio_emergencial,BR,unemployment,0.0,0.1765,0,0,0,6,0.4752
br_bpc,BR,disability_support,0.1545,0.35,1,1,1,6,0.7244
in_nfsa,IN,food_assistance,0.7412,0.35,1,0,1,6,0.2808
in_disability_pension,IN,disability_support,0.531,0.0,1,0,1,6,0.3468
in_nfsa,IN,food_assistance,0.1116,0.7667,2,0,1,6,0.592
br_bpc,BR,disability_support,0.2271,0.9333,0,0,1,6,0.495
us_snap,US,food_assistance,0.1423,0.2833,2,1,1,6,0.7233
us_ssdi,US,disability_support,0.0,0.8235,2,1,1,6,0.8892
br_bolsa_familia,BR,child_support,0.7064,0.6667,2,0,1,6,0.34
us_unemployment,US,unemployment,0.0,0.9608,3,1,0,6,0.9422
us_medicaid,US,healthcare_support,0.1581,0.7167,0,1,1,6,0.6857
in_disability_pension,IN,disability_support,0.8504,0.451,3,0,1,6,0.2861
in_pmjay,IN,healthcare_support,0.3624,0.1667,0,1,1,6,0.5543
us_snap,US,food_assistance,0.7654,0.6,0,0,1,6,0.257
br_minha_casa,BR,housing_assistance,0.3698,0.2157,0,0,1,6,0.3744
br_sus,BR,healthcare_support,0.0,0.3167,1,1,1,6,0.8246
in_disability_pension,IN,disability_support,0.6457,0.3137,0,0,1,6,0.2634
br_sus,BR,healthcare_support,0.0,0.55,0,1,1,6,0.7395
br_minha_casa,BR,housing_assistance,0.5228,0.1569,0,1,1,6,0.5083
us_unemployment,US,unemployment,0.0,0.9804,0,0,0,6,0.5667
br_idoso,BR,elderly_care,0.5572,0.3333,1,0,1,6,0.3798
us_snap,US,food_assistance,0.5715,0.8667,1,1,1,6,0.6011
in_icds,IN,child_support,0.3656,1.0,3,0,1,6,0.6209
in_nfsa,IN,food_assistance,0.4441,0.1333,2,0,1,6,0.4127
in_pmjay,IN,healthcare_support,0.2914,0.1167,3,0,1,6,0.5421
br_bolsa_familia,BR,child_support,0.1456,0.6667,0,1,1,6,0.6584
br_bolsa_familia,BR,child_support,0.5768,0.7778,0,0,1,6,0.3199
us_section8,US,housing_assistance,0.3095,0.0588,0,0,1,6,0.3528
us_tanf,US,child_support,0.367,1.0,1,0,1,6,0.461
us_tanf,US,child_support,0.1393,0.6667,1,1,1,6,0.7908
in_disability_pension,IN,disability_support,0.1817,0.9412,1,1,1,6,0.7472
br_bpc,BR,disability_support,0.2924,0.5667,3,0,1,6,0.5479
us_tanf,US,child_support,0.3014,0.0,2,1,1,6,0.6449
br_sus,BR,healthcare_support,0.0,0.7167,1,1,1,6,0.8086
in_pmjay,IN,healthcare_support,0.3068,0.0833,1,0,1,6,0.3899
br_auxilio_emergencial,BR,unemployment,0.0,0.9216,0,0,0,6,0.5993
us_unemployment,US,unemployment,0.0,0.6078,0,1,0,6,0.7243
br_sus,BR,healthcare_support,0.0,0.0833,1,1,1,6,0.7189
us_section8,US,housing_assistance,0.2781,0.5098,3,0,1,6,0.529
us_section8,US,housing_assistance,0.4212,0.2941,2,0,1,6,0.403
in_disability_pension,IN,disability_support,0.3482,0.1373,1,0,1,6,0.3969
in_nsap,IN,elderly_care,0.7071,0.0,2,0,1,6,0.2585
in_disability_pension,IN,disability_support,0.6863,0.0784,2,0,1,6,0.319
us_tanf,US,child_support,0.4655,0.1111,0,1,1,6,0.5299
br_idoso,BR,elderly_care,0.3384,0.2667,1,1,1,6,0.6679
us_tanf,US,child_support,0.282,0.6667,3,0,1,6,0.5609
us_tanf,US,child_support,0.3665,0.8889,0,0,1,6,0.4219
in_icds,IN,child_support,0.26,0.3333,0,1,1,6,0.6594
br_sus,BR,healthcare_support,0.0,0.4,3,0,1,6,0.648
us_snap,US,food_assistance,0.1304,0.7667,1,0,1,6,0.6021
us_section8,US,housing_assistance,0.4114,0.6667,1,0,1,6,0.3978
br_bolsa_familia,BR,child_support,0.2152,0.1111,0,0,1,6,0.4529
us_ssdi,US,disability_support,0.0,0.9804,2,0,1,6,0.687
in_nsap,IN,elderly_care,0.8476,0.3333,1,0,1,6,0.17
us_unemployment,US,unemployment,0.0,0.8627,0,0,0,6,0.5645
br_auxilio_emergencial,BR,unemployment,0.0,0.3529,1,0,0,6,0.6121
in_pmaay,IN,housing_assistance,0.2937,0.3922,3,1,1,6,0.7916
br_minha_casa,BR,housing_assistance,0.1622,0.3137,3,0,1,6,0.6303
in_pmjay,IN,healthcare_support,0.5041,0.65,0,0,1,6,0.3323
us_medicaid,US,healthcare_support,0.2615,0.5667,3,1,1,6,0.8126
in_icds,IN,child_support,0.654,0.0,3,0,1,6,0.3989
br_auxilio_emergencial,BR,unemployment,0.0,0.4118,3,1,0,6,0.9352
us_tanf,US,child_support,0.0766,0.6667,0,0,1,6,0.4931
in_pmaay,IN,housing_assistance,0.4852,0.8039,0,1,1,6,0.5805
br_idoso,BR,elderly_care,0.6936,0.3667,2,0,1,6,0.3374
us_unemployment,US,unemployment,0.0,0.6078,1,1,0,6,0.841
br_bpc,BR,disability_support,0.5432,0.55,1,1,1,6,0.5675
us_unemployment,US,unemployment,0.0,0.5686,2,0,0,6,0.6594
in_pmaay,IN,housing_assistance,0.1685,0.8824,0,0,1,6,0.5441
us_snap,US,food_assistance,0.133,0.0333,1,0,1,6,0.484
us_tanf,US,child_support,0.2419,0.7778,0,0,1,6,0.4455
in_nfsa,IN,food_assistance,0.801,0.8667,1,0,1,6,0.3183
in_nsap,IN,elderly_care,0.3861,0.4333,1,1,1,6,0.6454
br_sus,BR,healthcare_support,0.0,1.0,0,0,1,6,0.6069
in_nsap,IN,elderly_care,0.1142,0.6,0,0,1,6,0.5512
br_auxilio_emergencial,BR,unemployment,0.0,0.2941,0,0,0,6,0.5025
us_snap,US,food_assistance,0.0696,0.0,3,0,1,6,0.5981
us_tanf,US,child_support,0.1986,0.6667,1,0,1,6,0.5192
br_idoso,BR,elderly_care,0.3221,0.2333,0,1,1,6,0.587
br_sus,BR,healthcare_support,0.0,0.8333,3,1,1,6,0.941
in_nfsa,IN,food_assistance,0.4564,0.0,1,1,1,6,0.5587
in_nsap,IN,elderly_care,0.4103,0.3667,1,0,1,6,0.3804
br_idoso,BR,elderly_care,0.4771,0.4333,1,0,1,6,0.4003
in_pmjay,IN,healthcare_support,0.3814,0.5167,2,1,1,6,0.6484
in_icds,IN,child_support,0.2709,0.0,0,1,1,6,0.6151
us_ssdi,US,disability_support,0.0,0.4314,2,0,1,6,0.5979
us_unemployment,US,unemployment,0.0,0.2549,0,0,0,6,0.5749
br_bolsa_familia,BR,child_support,0.5477,0.5556,0,0,1,6,0.2943
br_sus,BR,healthcare_support,0.0,0.0,0,1,1,6,0.6985
us_ssdi,US,disability_support,0.0,0.549,0,0,1,6,0.5108
in_icds,IN,child_support,0.0279,1.0,2,1,1,6,0.8496
in_nfsa,IN,food_assistance,0.2316,0.6167,1,0,1,6,0.5164
br_bolsa_familia,BR,child_support,0.4641,0.3333,1,0,1,6,0.376
us_tanf,US,child_support,0.4711,0.8889,0,0,1,6,0.3525
br_auxilio_emergencial,BR,unemployment,0.0,0.6275,0,0,0,6,0.5609
in_icds,IN,child_support,0.3889,0.3333,0,0,1,6,0.3311
in_nfsa,IN,food_assistance,0.4199,0.4667,1,0,1,6,0.3959
br_bolsa_familia,BR,child_support,0.1768,0.2222,1,0,1,6,0.4893
br_sus,BR,healthcare_support,0.0,0.5167,1,0,1,6,0.5712
in_pmaay,IN,housing_assistance,0.3295,0.6275,0,0,1,6,0.4234
us_ssdi,US,disability_support,0.0,0.7843,0,1,1,6,0.7423
us_tanf,US,child_support,0.4665,0.7778,2,1,1,6,0.7032
in_nsap,IN,elderly_care,0.5296,0.8667,1,0,1,6,0.4374
in_disability_pension,IN,disability_support,0.3475,0.8431,1,0,1,6,0.498
in_pmaay,IN,housing_assistance,0.3626,0.4706,0,0,1,6,0.339
br_bpc,BR,disability_support,0.284,0.1167,0,0,1,6,0.4021
br_idoso,BR,elderly_care,0.3242,0.2,3,0,1,6,0.4997
us_unemployment,US,unemployment,0.0,0.9608,1,1,0,6,0.8415
us_medicaid,US,healthcare_support,0.6819,0.0,1,1,1,6,0.4241
in_icds,IN,child_support,0.3266,0.3333,0,0,1,6,0.3667
br_sus,BR,healthcare_support,0.0,0.3167,2,0,1,6,0.6073
in_icds,IN,child_support,0.3647,0.3333,0,0,1,6,0.3601
in_nsap,IN,elderly_care,0.2502,0.1333,1,0,1,6,0.4146
us_ssdi,US,disability_support,0.0,0.1373,3,0,1,6,0.6228
br_idoso,BR,elderly_care,0.2329,0.0667,2,1,1,6,0.7341
in_pmjay,IN,healthcare_support,0.7105,0.2,0,0,1,6,0.1555
br_minha_casa,BR,housing_assistance,0.1427,0.0784,2,0,1,6,0.5803
br_minha_casa,BR,housing_assistance,0.5806,0.6078,2,1,1,6,0.5784
in_disability_pension,IN,disability_support,0.5855,0.4902,0,0,1,6,0.2987
in_pmjay,IN,healthcare_support,0.2585,0.6,3,1,1,6,0.7947
us_snap,US,food_assistance,0.0576,0.2333,0,1,1,6,0.6719
in_nfsa,IN,food_assistance,0.5671,0.8833,3,0,1,6,0.4735
in_nfsa,IN,food_assistance,0.1402,0.6833,0,0,1,6,0.4606
br_auxilio_emergencial,BR,unemployment,0.0,0.9216,0,0,0,6,0.5909
us_medicaid,US,healthcare_support,0.4811,0.7,1,0,1,6,0.3789
us_section8,US,housing_assistance,0.2428,0.2353,1,0,1,6,0.4963
in_pmjay,IN,healthcare_support,0.4778,0.95,0,0,1,6,0.3626
br_idoso,BR,elderly_care,0.2525,0.0667,0,0,1,6,0.4266
br_sus,BR,healthcare_support,0.0,0.4167,1,1,1,6,0.8245
br_minha_casa,BR,housing_assistance,0.6718,0.7843,1,1,1,6,0.4915
us_section8,US,housing_assistance,0.1516,0.902,0,1,1,6,0.7429
br_sus,BR,healthcare_support,0.0,0.25,1,0,1,6,0.5466
in_pmjay,IN,healthcare_support,0.3587,0.9167,3,1,1,6,0.7924
br_idoso,BR,elderly_care,0.498,0.3,1,1,1,6,0.5371
in_pmaay,IN,housing_assistance,0.0401,0.8431,0,0,1,6,0.6041
us_unemployment,US,unemployment,0.0,0.6863,0,0,0,6,0.531
br_auxilio_emergencial,BR,unemployment,0.0,0.1765,3,1,0,6,0.8285
us_unemployment,US,unemployment,0.0,0.3922,0,0,0,6,0.5751
us_medicaid,US,healthcare_support,0.6035,0.6,0,1,1,6,0.4993
us_section8,US,housing_assistance,0.6612,0.3333,0,0,1,6,0.2227
br_bolsa_familia,BR,child_support,0.37,0.2222,0,0,1,6,0.3671
br_bolsa_familia,BR,child_support,0.5345,0.5556,1,0,1,6,0.3632
in_pmjay,IN,healthcare_support,0.4144,0.1667,1,1,1,6,0.5317
br_minha_casa,BR,housing_assistance,0.3989,0.4706,2,1,1,6,0.6717
us_section8,US,housing_assistance,0.3328,0.5294,1,1,1,6,0.6149
in_disability_pension,IN,disability_support,0.7393,0.6471,0,0,1,6,0.228
in_pmaay,IN,housing_assistance,0.2309,0.7059,3,0,1,6,0.5724
in_pmjay,IN,healthcare_support,0.5787,0.1333,1,1,1,6,0.516
us_snap,US,food_assistance,0.2924,0.1,0,1,1,6,0.5726
in_disability_pension,IN,disability_support,0.4517,0.7647,1,0,1,6,0.381
in_icds,IN,child_support,0.3824,0.3333,0,0,1,6,0.3128
br_idoso,BR,elderly_care,0.2708,0.0333,0,0,1,6,0.3528
us_section8,US,housing_assistance,0.1899,0.5882,3,1,1,6,0.8111
br_auxilio_emergencial,BR,unemployment,0.0,0.6667,0,1,0,6,0.7641
in_disability_pension,IN,disability_support,0.1748,0.5686,1,0,1,6,0.5497
us_section8,US,housing_assistance,0.3764,0.0588,3,0,1,6,0.4689
br_idoso,BR,elderly_care,0.1359,0.4333,1,0,1,6,0.5643
us_section8,US,housing_assistance,0.2718,0.1765,3,0,1,6,0.535
in_icds,IN,child_support,0.4364,0.6667,3,0,1,6,0.4862
us_ssdi,US,disability_support,0.0,0.0,3,0,1,6,0.6224
br_bpc,BR,disability_support,0.2916,0.25,1,0,1,6,0.4257
in_nsap,IN,elderly_care,0.2757,0.7667,0,0,1,6,0.501
us_section8,US,housing_assistance,0.5573,0.7647,0,1,1,6,0.4948
br_sus,BR,healthcare_support,0.0,0.0167,0,0,1,6,0.5118
us_medicaid,US,healthcare_support,0.5096,0.1667,1,1,1,6,0.5228
in_icds,IN,child_support,0.4324,0.6667,0,1,1,6,0.5505
br_minha_casa,BR,housing_assistance,0.0761,0.5294,2,0,1,6,0.6301
br_minha_casa,BR,housing_assistance,0.7666,0.8039,3,1,1,6,0.5821
in_pmjay,IN,healthcare_support,0.6802,0.45,1,1,1,6,0.4616
br_auxilio_emergencial,BR,unemployment,0.0,0.0784,1,1,0,6,0.7378
br_minha_casa,BR,housing_assistance,0.2652,0.0588,3,0,1,6,0.5001
br_auxilio_emergencial,BR,unemployment,0.0,0.8431,0,1,0,6,0.803
in_nsap,IN,elderly_care,0.5241,0.2,2,1,1,6,0.5515
in_disability_pension,IN,disability_support,0.4829,0.6275,0,1,1,6,0.5165
us_snap,US,food_assistance,0.3838,0.0833,0,1,1,6,0.5266
us_section8,US,housing_assistance,0.5056,0.8824,3,0,1,6,0.5436
br_idoso,BR,elderly_care,0.1914,0.1667,3,0,1,6,0.5445
us_ssdi,US,disability_support,0.0,0.2745,0,1,1,6,0.7774
in_pmjay,IN,healthcare_support,0.7752,0.6167,1,1,1,6,0.474
in_disability_pension,IN,disability_support,0.1232,0.3529,2,0,1,6,0.5911
in_pmjay,IN,healthcare_support,0.6333,0.0167,3,0,1,6,0.3542
us_tanf,US,child_support,0.0811,0.7778,0,1,1,6,0.7313
br_bolsa_familia,BR,child_support,0.3384,0.1111,1,0,1,6,0.3891
in_nfsa,IN,food_assistance,0.548,0.4833,1,0,1,6,0.3017
in_disability_pension,IN,disability_support,0.5013,0.0784,0,1,1,6,0.472
in_icds,IN,child_support,0.2141,0.0,2,0,1,6,0.5288
in_nsap,IN,elderly_care,0.1334,0.0333,0,0,1,6,0.4777
in_pmaay,IN,housing_assistance,0.3172,0.1176,0,1,1,6,0.5989
in_pmjay,IN,healthcare_support,0.5812,0.55,0,1,1,6,0.5169
in_pmjay,IN,healthcare_support,0.1444,0.65,0,0,1,6,0.5212
in_nsap,IN,elderly_care,0.3175,0.4,0,0,1,6,0.349
in_nfsa,IN,food_assistance,0.1985,0.9333,1,1,1,6,0.7041
us_tanf,US,child_support,0.2379,0.0,2,0,1,6,0.4798
us_snap,US,food_assistance,0.2176,0.4,1,0,1,6,0.4939
in_pmjay,IN,healthcare_support,0.5536,0.65,1,1,1,6,0.5473
br_minha_casa,BR,housing_assistance,0.7818,0.3922,0,1,1,6,0.3715
in_pmaay,IN,housing_assistance,0.5531,0.549,3,0,1,6,0.505
br_sus,BR,healthcare_support,0.0,0.6667,0,1,1,6,0.7796
br_minha_casa,BR,housing_assistance,0.1949,0.5294,0,0,1,6,0.4226
us_snap,US,food_assistance,0.4044,0.8833,1,0,1,6,0.4527
us_unemployment,US,unemployment,0.0,0.7647,0,0,0,6,0.6137
us_medicaid,US,healthcare_support,0.5727,0.4,1,0,1,6,0.3587
br_idoso,BR,elderly_care,0.4795,0.3667,0,0,1,6,0.3414
br_sus,BR,healthcare_support,0.0,0.4,2,0,1,6,0.6097
in_disability_pension,IN,disability_support,0.4749,0.6667,1,0,1,6,0.4081
in_disability_pension,IN,disability_support,0.5639,0.0588,3,1,1,6,0.5655
in_disability_pension,IN,disability_support,0.6309,0.7843,1,1,1,6,0.5293
us_snap,US,food_assistance,0.4274,0.7,1,1,1,6,0.6621
in_disability_pension,IN,disability_support,0.5713,0.6863,0,0,1,6,0.285
us_tanf,US,child_support,0.311,1.0,0,1,1,6,0.6296
in_nsap,IN,elderly_care,0.0619,0.9667,1,1,1,6,0.7866
us_medicaid,US,healthcare_support,0.1258,0.35,2,0,1,6,0.625
in_icds,IN,child_support,0.2058,0.0,2,0,1,6,0.4586
in_disability_pension,IN,disability_support,0.2194,0.2157,1,1,1,6,0.7159
in_nsap,IN,elderly_care,0.4439,0.1,1,0,1,6,0.3185
